date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-01-01,14,12.6,17.4,0,,328,3.7,,1020.2,
2023-01-02,12,9,16,0,,332,2.4,,1021.4,
2023-01-03,8.8,7,10.2,0,,335,1.4,,1021.9,
2023-01-04,9.7,8,11.8,0,,330,2.6,,1022.3,
2023-01-05,9.4,6,19,6.1,,315,2.7,,1023.5,
2023-01-06,9.1,6,14.7,0,,311,4.2,,1023.8,
2023-01-07,8,4,13,0,,292,4.7,,1021.5,
2023-01-08,8,5,13,0,,344,1.2,,1019.4,
2023-01-09,8.2,5,14,0,,339,1.5,,1020.1,
2023-01-10,9.3,7,14,0,,328,1.7,,1018.4,
2023-01-11,9.9,7,15,0,,358,1,,1015.7,
2023-01-12,12.1,8,18,0,,18,1.3,,1013.1,
2023-01-13,15.1,11,22,0.3,,28,2.7,,1012.9,
2023-01-14,14.9,10,21.2,0,,315,6.6,,1014.4,
2023-01-15,13,9,18,0,,298,8,,1014.9,
2023-01-16,11.6,5,18,0,,334,1.6,,1016.1,
2023-01-17,11.8,6,19.2,0,,334,2.1,,1016.5,
2023-01-18,12.3,6,19.6,0,,345,1.1,,1018.4,
2023-01-19,13.2,7,21,0,,1,1.1,,1018.7,
2023-01-20,14.4,7,21.6,0,,32,1.6,,1016.9,
2023-01-21,16.6,12,24,0,,15,1.2,,1015.8,
2023-01-22,16.2,11,23.6,0.2,,10,1.6,,1015.1,
2023-01-23,17.7,11,23.6,0.2,,358,0.2,,1014.3,
2023-01-24,19.9,14,25,0.1,,45,4,,1014,
2023-01-25,17.2,13.6,26,0.5,,22,3.2,,1014.7,
2023-01-26,18.1,13.5,24.6,4.1,,337,3.8,,1015.6,
2023-01-27,14.6,13,25,0,,299,8.2,,1016.4,
2023-01-28,14.6,9,22.4,0,,316,2.7,,1014.6,
2023-01-29,15.8,8,23,0,,27,1.8,,1014.7,
2023-01-30,16.6,12,23,0,,353,4.4,,1017.1,
2023-01-31,16.7,12.5,23.2,0,,313,6.5,,1016,
2023-02-01,15.3,13,19,0,,300,8.3,,1015.6,
2023-02-02,15.8,10,23,0,,302,4.1,,1015.6,
2023-02-03,15.9,10,23.4,0,,334,4,,1015.6,
2023-02-04,17.5,11,25,0,,308,5,,1013.3,
2023-02-05,17.7,11,25.6,0,,327,3.2,,1012,
2023-02-06,18.5,11,27,0,,330,1.8,,1011.8,
2023-02-07,20.2,13,27.4,0,,321,4,,1010,
2023-02-08,18.4,12,24.4,0,,306,8.7,,1012.6,
2023-02-09,18.2,11,26,0,,324,3.3,,1012.9,
2023-02-10,20,12,29.6,0,,2,1.6,,1012.2,
2023-02-11,22,15.8,30.2,0,,327,2.8,,1011.6,
2023-02-12,19.5,13,26,0,,298,12.8,,1014.8,
2023-02-13,15.7,9,22.8,0,,296,12.5,,1013.7,
2023-02-14,16.1,10,23.2,0,,319,5.1,,1014.8,
2023-02-15,17.6,11,26,0,,313,2.4,,1012.6,
2023-02-16,19.5,12,27.6,0,,20,1.1,,1013.9,
2023-02-17,20.7,14,27.6,0,,3,0.6,,1015.1,
2023-02-18,21.1,14,29,0,,336,1.1,,1014.7,
2023-02-19,21.7,15,28.4,0,,336,1.5,,1013.9,
2023-02-20,22.6,15,31,0,,340,1.5,,1011.7,
2023-02-21,23.6,17,31,0,,356,2.8,,1010.6,
2023-02-22,23.5,16,31.8,0,,326,5.1,,1010.7,
2023-02-23,22.6,15,30.2,0,,307,7.4,,1011.5,
2023-02-24,20.9,14,28.4,0,,316,4.6,,1013.8,
2023-02-25,21.1,14,30,0,,335,2.2,,1016.1,
2023-02-26,22.2,14,30.2,0,,340,1.9,,1017.4,
2023-02-27,23,16,30.4,0,,329,1.7,,1016.7,
2023-02-28,24.1,17,32,0,,331,2.6,,1016.4,
2023-03-01,23.5,17,31.2,0,,342,3.3,,1017.3,
2023-03-02,24,17,32,0,,313,5,,1016.9,
2023-03-03,24.5,17,32.4,0,,282,10.3,,1016.8,
2023-03-04,24.3,18,32,0,,290,9.9,,1017.4,
2023-03-05,23.3,16,31,0,,294,8.2,,1016.7,
2023-03-06,23.4,17,31,0,,333,5.2,,1014.8,
2023-03-07,24,18,30,0,,332,3.4,,1015.2,
2023-03-08,24.5,20,30,0,,345,2.9,,1015.9,
2023-03-09,23.2,16,32,0,,333,3.2,,1016,
2023-03-10,24.1,19,30.4,0,,333,2.3,,1014.9,
2023-03-11,24.3,18,31,0,,343,2.5,,1014.7,
2023-03-12,24.5,18,32.4,0,,347,1.2,,1014.4,
2023-03-13,24.7,18,31.4,0,,337,1.8,,1012.5,
2023-03-14,25.3,18,32.4,0,,332,3.8,,1009.7,
2023-03-15,26.4,19,34.4,0,,349,2.2,,1009.2,
2023-03-16,25.8,20,32.6,0,,345,2.2,,1010.3,
2023-03-17,23.7,21,26,0,,38,7.9,,1011.8,
2023-03-18,22,20,27.2,0,,45,4.4,,1010.7,
2023-03-19,22.9,15.5,28.4,0,,37,3.3,,1008.4,
2023-03-20,19.7,17,29.6,18,,46,3.3,,1008.3,
2023-03-21,18.7,16.7,26,3,,48,5.7,,1008.7,
2023-03-22,21.8,14.7,28,9.9,,329,4.5,,1009.5,
2023-03-23,23.8,16.5,31,0,,321,6.4,,1008.1,
2023-03-24,25.8,18,33,0,,28,2.4,,1008.5,
2023-03-25,25,20,33.4,0,,41,6.7,,1010.1,
2023-03-26,26,19,32,0,,329,5.4,,1009.2,
2023-03-27,25.3,19,31.2,0,,312,6.7,,1008.8,
2023-03-28,25.7,18,32.4,0,,302,7.8,,1009.3,
2023-03-29,26.6,19,33.2,0,,326,3.7,,1009.7,
2023-03-30,28.6,20,35.2,0.8,,331,2.7,,1006.9,
2023-03-31,23.1,19,35.7,7.1,,49,12.7,,1007.7,
2023-04-01,22.5,18,30,16,,14,5.9,,1008.7,
2023-04-02,25,18,31,0,,322,5.8,,1007.2,
2023-04-03,26.3,19,34,0,,318,4.3,,1006.2,
2023-04-04,26.2,21,31,0.2,,330,6.6,,1007.7,
2023-04-05,26.1,18,34,0,,311,7.5,,1008.4,
2023-04-06,26.8,19,34,0,,304,6.3,,1010.6,
2023-04-07,27.5,21,35,0,,313,8,,1012.2,
2023-04-08,27.2,19,35,0,,323,5.1,,1013.3,
2023-04-09,28.5,22,35.5,0,,307,6.2,,1013,
