date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-01-01,10.6,5.6,17.4,0,,64,3.6,,1019.5,
2023-01-02,10.1,5.6,16.2,0,,11,3.2,,1020.7,
2023-01-03,9.7,5.3,18.6,0,,317,4.2,,1021.3,
2023-01-04,10,4,21.2,0,,330,3.6,,1021,
2023-01-05,10.2,5,21,0,,318,4.1,,1022,
2023-01-06,10.6,6.1,19,0,,314,4.3,,1022.3,
2023-01-07,12.4,6.6,22,0,,314,3.9,,1019.5,
2023-01-08,12.8,7.2,23.2,0,,335,3.5,,1017.5,
2023-01-09,13.3,7.2,23,0,,311,3.5,,1018.9,
2023-01-10,13.1,8.6,24,0,,287,4.5,,1017.3,
2023-01-11,12.2,7.8,17.2,3.2,,33,5.1,,1013.9,
2023-01-12,14,7.6,22,0,,67,5.2,,1012.9,
2023-01-13,14.9,9,23.2,0.3,,36,6.3,,1013.7,
2023-01-14,14.7,11.2,22.8,13,,302,7,,1015,
2023-01-15,13.5,11,21.8,3,,309,4.9,,1013.4,
2023-01-16,12.3,4.8,19.4,0,,300,4.6,,1015.4,
2023-01-17,9.5,3.8,16,0,,332,4.2,,1016,
2023-01-18,9.9,4.1,18.6,0,,329,5,,1018.1,
2023-01-19,11.8,8.4,16.1,0.3,,336,4.6,,1018.5,
2023-01-20,12,8.3,17.8,7.9,,353,7.2,,1017.3,
2023-01-21,12.9,6.2,22,0,,333,4.3,,1016.8,
2023-01-22,12,6.2,22,0,,348,5,,1015.8,
2023-01-23,12.9,7,23.6,0,,354,5.7,,1015.7,
2023-01-24,15.5,9.6,25.2,0,,2,7,,1015,
2023-01-25,16.3,12.1,23.4,6.1,,329,6.1,,1015.9,
2023-01-26,16.4,10.6,24,0,,309,6.2,,1016.6,
2023-01-27,13.9,8.7,25,0,,327,4.7,,1015.9,
2023-01-28,14,7.6,25,0,,321,4.5,,1013.3,
2023-01-29,12.9,9,15.6,2.2,,20,7.6,,1014.4,
2023-01-30,13.4,9.7,16.4,16,,4,10.8,,1018.3,
2023-01-31,15,7.6,22.8,1,,308,5.9,,1017.3,
2023-02-01,15.8,11,24.6,0,,315,5.1,,1015.3,
2023-02-02,15.1,9.5,25,0,,320,4.7,,1014,
2023-02-03,14.5,9.6,22.4,0,,321,4.3,,1014.4,
2023-02-04,14.9,9.6,24.2,0,,348,5.1,,1011.9,
2023-02-05,14.6,8.9,23.4,0,,344,5.3,,1011,
2023-02-06,14.4,8.5,22,0,,3,7,,1012.3,
2023-02-07,14.8,9.2,24,0,,313,5.8,,1010.4,
2023-02-08,14.3,7.8,24.4,0,,330,5.6,,1012.2,
2023-02-09,16,10.4,25.6,0.2,,16,5.3,,1011.9,
2023-02-10,16.5,11.1,25.2,2.1,,30,8.5,,1012.2,
2023-02-11,15.8,9.3,25,5.4,,7,8.3,,1013.3,
2023-02-12,12.7,6.9,21,0,,324,10.5,,1015.7,
2023-02-13,11.9,3.7,22.6,0,,278,5,,1012.8,
2023-02-14,13.9,7.8,22.8,0,,324,5.4,,1014.4,
2023-02-15,15.6,9,23.6,0,,90,6.2,,1011.8,
2023-02-16,16.7,10.1,26,0,,67,5.8,,1014.7,
2023-02-17,17.5,11.5,26.8,0,,342,5.5,,1016,
2023-02-18,17.9,11.8,27.4,0,,68,6.1,,1015,
2023-02-19,18.1,12.3,27.2,0,,20,5.7,,1014.2,
2023-02-20,19.2,13,28.2,0,,51,6.4,,1011.8,
2023-02-21,19.2,11.6,29,1,,39,8.3,,1011.1,
2023-02-22,17.2,10.6,26.4,0,,315,8,,1012,
2023-02-23,17.6,11.3,28,0,,337,5.6,,1011.2,
2023-02-24,18,11.6,27.2,0,,310,5.7,,1013.2,
2023-02-25,18.5,12.6,27,0,,13,5.3,,1015.6,
2023-02-26,18.1,12.8,27.2,0,,8,5.7,,1018.2,
2023-02-27,17.7,11.7,27.6,0,,327,6.2,,1017.3,
2023-02-28,17.2,10.8,25.8,1.7,,337,8.3,,1017.5,
2023-03-01,18.5,12,29.4,0,,328,8.6,,1019.2,
2023-03-02,18.6,11.2,29.6,0,,330,7,,1018.2,
2023-03-03,19.6,13.1,29.6,0,,329,8.4,,1018.4,
2023-03-04,19.9,14.1,29,0.2,,317,6.3,,1018.1,
2023-03-05,19.6,13.4,29,0,,314,6.4,,1017.3,
2023-03-06,19,12.3,28.6,0,,340,5.6,,1014.9,
2023-03-07,19.4,13.6,28.8,0,,311,5.9,,1014.8,
2023-03-08,18.7,13.6,27.4,0.2,,24,5.9,,1016.3,
2023-03-09,18.7,11.9,28.2,0,,324,6,,1016.3,
2023-03-10,19.8,13.1,29,0,,337,5.9,,1014.8,
2023-03-11,20.4,14.6,29.2,0,,3,5.3,,1014.8,
2023-03-12,20.7,15,28.6,0.8,,5,5.7,,1014.6,
2023-03-13,20.4,15.5,28,0,,334,5.3,,1013.3,
2023-03-14,20.4,14.2,30,0.2,,354,5.5,,1010.1,
2023-03-15,20,13.2,29,0,,1,6.1,,1009.4,
2023-03-16,20.9,15.4,30.5,0,,9,6.1,,1010.4,
2023-03-17,19.4,12.9,30,1,,10,6.5,,1012.2,
2023-03-18,16.4,14.4,30.6,24.9,,63,7.2,,1012.4,
2023-03-19,19,13.4,26,5.1,,17,6.1,,1009.4,
2023-03-20,17.6,14.6,27.9,0,,348,6.5,,1008.8,
2023-03-21,15.2,11.3,23.9,9.9,,345,4.8,,1009.8,
2023-03-22,18.6,11.6,25,7.1,,338,5.3,,1009.9,
2023-03-23,20.1,13.3,27.4,0,,306,6.7,,1008.3,
2023-03-24,18.7,12.9,26.6,0,,48,6.1,,1009.2,
2023-03-25,19.7,15.2,27.9,5.1,,47,7.7,,1012.3,
2023-03-26,19.6,12.8,26.9,8.9,,327,7.1,,1011,
2023-03-27,20.9,12.6,27.2,0,,337,5.7,,1009.7,
2023-03-28,18.7,11.6,27.8,0,,324,6,,1009.7,
2023-03-29,19.9,13,29.4,0,,337,6.2,,1010.6,
2023-03-30,20.7,13.5,31,0,,330,7.7,,1008.8,
2023-03-31,15.8,14.4,32.2,17,,340,6.2,,1009.4,
2023-04-01,18.3,13,25.2,19.1,,40,6,,1010.2,
2023-04-02,19.6,12.4,25.6,11.9,,333,5.8,,1008.5,
2023-04-03,21.2,13.8,28.8,0,,345,6.9,,1007,
2023-04-04,18.8,13,26.4,1.6,,310,7.2,,1009,
