date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-01-01,20.4,16.5,24.8,0,,65,3.5,,1017.9,
2023-01-02,20.1,15.3,25.6,0,,20,4.5,,1018.7,
2023-01-03,18.6,14.4,25.4,0,,14,6.1,,1018.8,
2023-01-04,17.8,13.1,24.3,0,,9,6.3,,1018.7,
2023-01-05,17.1,12.5,23.3,0,,358,8.1,,1019.5,
2023-01-06,16.3,10.1,22.9,0,,339,7.9,,1019.2,
2023-01-07,16.1,10.8,22.5,1,,346,7.8,,1017.2,
2023-01-08,17.1,11,23.5,0,,355,6.7,,1016.5,
2023-01-09,18,12,25,0,,352,6.2,,1017.5,
2023-01-10,18.2,12.2,25.4,0,,358,5.9,,1016.2,
2023-01-11,17.7,11.3,24.8,0,,352,6.7,,1014.5,
2023-01-12,18.1,11.1,25.3,0,,335,5.1,,1013.2,
2023-01-13,20.5,13.5,27.8,0,,218,6.1,,1013.2,
2023-01-14,22.4,17.4,28,0,,274,5.8,,1012.4,
2023-01-15,21.4,16.6,27.4,0,,16,6,,1012.3,
2023-01-16,19.6,16.5,24.8,0,,30,6.5,,1014.4,
2023-01-17,19.2,14.2,25.3,0,,25,5.6,,1015.2,
2023-01-18,19.6,16.4,24.7,2,,31,5.4,,1017.1,
2023-01-19,18.8,14.5,24.6,0,,16,6.2,,1017.5,
2023-01-20,18.5,13.2,24.9,0,,13,5.6,,1016.8,
2023-01-21,20.2,14.6,26.6,0,,352,4.5,,1015.1,
2023-01-22,21.5,16.1,27.5,0,,8,5,,1014.6,
2023-01-23,22.5,16.7,29.4,0,,323,4.8,,1013.8,
2023-01-24,22.9,17,29.5,0,,46,5.3,,1014,
2023-01-25,23.2,17.5,29.6,0,,349,4.3,,1013.6,
2023-01-26,23.8,18.6,30.3,0,,302,5.6,,1013,
2023-01-27,23.4,18.1,29,0,,10,6.5,,1013.5,
2023-01-28,22.5,18,27.8,0,,359,6.9,,1013.3,
2023-01-29,20.7,16,26.9,0,,10,7.6,,1014,
2023-01-30,22,15.8,28.1,0,,9,5.6,,1014.7,
2023-01-31,22,16.6,26.5,0,,333,4.2,,1012.8,
2023-02-01,22.3,19.3,27.4,0,,350,7,,1013,
2023-02-02,20.2,15.7,26.3,0,,354,9.4,,1014.2,
2023-02-03,20,14,26.1,0,,345,7.3,,1013.7,
2023-02-04,19.9,13,26.8,0,,321,7.3,,1012.1,
2023-02-05,20.6,13.7,27.5,0,,346,5.4,,1012,
2023-02-06,22.1,15.9,29.7,0,,285,5.8,,1011.7,
2023-02-07,23.1,16.5,30.1,0,,240,5.8,,1010.8,
2023-02-08,23.9,18.8,30.6,0,,228,7.9,,1011,
2023-02-09,23.4,17.8,29.3,0,,342,6.4,,1012.2,
