date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-01-01,23.5,17.2,29,0,,351,8.4,,1016.1,
2023-01-02,24.9,17.2,31,0,,0,8,,1015,
2023-01-03,24.8,18.2,30.2,0,,323,7.2,,1014.8,
2023-01-04,24.5,18,30,0,,347,8.3,,1013.6,
2023-01-05,25.7,20.4,31,0,,29,7.7,,1014.2,
2023-01-06,27.6,22,33,0,,56,8.3,,1015.9,
2023-01-07,27.7,23.6,32,0,,40,8.9,,1015.9,
2023-01-08,27.4,22.6,32,0,,32,7.5,,1014.9,
2023-01-09,26.4,20.8,31.4,0,,28,9.4,,1015.9,
2023-01-10,26,17.8,32.6,0,,24,8.5,,1015.2,
2023-01-11,25.1,18,30.4,0,,331,7.4,,1013.5,
2023-01-12,24.2,17.4,29,0,,345,9.3,,1013,
2023-01-13,23.8,20.6,27,0,,350,10.5,,1013.9,
2023-01-14,21.7,16.4,26,0,,354,11,,1013.8,
2023-01-15,21.8,15,26.8,0,,350,6.9,,1012.1,
2023-01-16,22.3,16.4,27,0,,331,7.3,,1012.1,
2023-01-17,23.1,16.2,28.4,0,,348,7.9,,1012.8,
2023-01-18,24,16.4,30,0,,72,8.5,,1013.5,
2023-01-19,23.9,16.8,29,0.3,,308,6.9,,1013.5,
2023-01-20,24,17.8,29.2,0,,340,6.9,,1013.4,
2023-01-21,24.2,18.2,28,0,,340,8.6,,1013.7,
2023-01-22,22.8,18.2,27,0,,353,9.1,,1013.1,
2023-01-23,21.9,17,27,0,,337,10.3,,1012.4,
2023-01-24,21.7,16,26,0,,336,9.6,,1012.8,
2023-01-25,21.8,17,26,0,,339,10.3,,1012.8,
2023-01-26,23.2,17.2,29,0,,336,7.4,,1012,
2023-01-27,26.3,19.6,33,0,,9,6.9,,1010.9,
2023-01-28,26.8,20.6,33,0,,219,8.9,,1010.2,
2023-01-29,25.3,23,29,0,,330,8.2,,1010,
2023-01-30,25.3,21.4,29.4,0,,341,8.7,,1012.7,
2023-01-31,26.3,21.2,32,0,,358,9.6,,1012.2,
2023-02-01,28.3,24,33.6,0,,29,10.6,,1011.4,
2023-02-02,28.8,24.6,34.2,0,,30,12.3,,1011.9,
2023-02-03,27.7,21.4,33,0,,5,8.2,,1012.8,
2023-02-04,26.6,20,32.4,0,,337,6.9,,1011.4,
2023-02-05,27,20,32,0,,330,7.4,,1010.6,
2023-02-06,26.2,19,32,0,,337,9.5,,1011.3,
2023-02-07,26.2,19.6,33,0,,344,9.8,,1010.9,
2023-02-08,27.3,19.6,34,0,,348,7.3,,1011.1,
2023-02-09,28.3,20,35,0,,92,8.7,,1011.4,
2023-02-10,27.5,20.4,33,0,,335,8.2,,1012.8,
2023-02-11,27.1,19,33,0,,350,9.4,,1013.6,
2023-02-12,27.7,18,35,0,,8,7.7,,1013.3,
2023-02-13,29.7,23.6,35.6,0,,22,11.1,,1013.3,
2023-02-14,28.6,19.6,35,0,,17,8.3,,1013.1,
2023-02-15,27.9,19.6,33.4,0,,353,6.3,,1011.5,
2023-02-16,29.3,19.4,36,0,,61,11.1,,1011.7,
2023-02-17,29.5,20,35.2,0,,11,9.5,,1012.1,
2023-02-18,30.3,20.8,37,0,,6,9.4,,1011.7,
2023-02-19,28.9,20.2,37,0,,251,7.7,,1011.7,
2023-02-20,28,21,36.5,0,,287,7.7,,1012.1,
2023-02-21,27.8,20.6,34,0,,331,7.8,,1012.6,
2023-02-22,26.9,21.2,31.2,0,,323,8.8,,1012.3,
2023-02-23,27.8,20,34,0,,324,8.3,,1011.5,
2023-02-24,29.1,20.8,35,0,,337,8.6,,1012.4,
2023-02-25,29.4,21.2,36,0,,345,8.5,,1014.2,
2023-02-26,28.9,20,35,0,,328,9.1,,1014.6,
2023-02-27,28.5,21,35,0,,315,8.6,,1014.2,
2023-02-28,27.2,21,34.2,0,,339,6,,1014.5,
2023-03-01,28,21,33.2,0,,354,7.1,,1014.9,
2023-03-02,29.9,23.2,35.2,0,,282,8.3,,1015,
2023-03-03,30.6,26,36,0,,217,7.3,,1015.4,
2023-03-04,30.4,23.2,36.8,0,,291,6.3,,1015.2,
2023-03-05,30.8,25,37,0,,337,7.3,,1014.7,
2023-03-06,30.7,26.4,38.6,0,,48,12.6,,1013.5,
2023-03-07,29.4,24.5,35,0,,70,10.5,,1013.4,
2023-03-08,30.1,21.4,35,0.3,,21,8.6,,1013.3,
2023-03-09,31.7,21.6,37.6,0,,23,12,,1012.6,
2023-03-10,30.8,23.4,36,0,,5,10.1,,1012,
2023-03-11,31.4,23.8,38.2,0,,11,8.1,,1011.2,
2023-03-12,31.6,26,38,0,,39,9.3,,1010.8,
2023-03-13,31.5,25.6,36.4,0,,90,8.9,,1010,
2023-03-14,30.8,26.5,36,0,,345,9.8,,1008.7,
2023-03-15,29.3,25.2,35,0,,337,9.7,,1007.5,
2023-03-16,27.9,24,33,0,,182,10.3,,1009.1,
2023-03-17,28,23,31.8,0,,77,11,,1009.8,
2023-03-18,27.9,23,30.8,0,,312,11.1,,1008.9,
2023-03-19,27.5,23.8,30.4,0.1,,272,10.1,,1008.9,
2023-03-20,27.6,25,30.6,0,,300,11.9,,1008.6,
2023-03-21,26.4,21.2,31.4,17,,160,10.6,,1009.4,
2023-03-22,27.7,22.4,31,0.3,,296,9.5,,1010.1,
2023-03-23,27.7,22.8,31,0,,334,9.5,,1010.3,
2023-03-24,27.7,23.2,31.2,0,,329,9.7,,1010.5,
2023-03-25,26.9,22.6,30.4,0,,336,10.2,,1011.5,
2023-03-26,26.2,20.4,30,0,,326,8.6,,1011.4,
2023-03-27,26.8,22,30.6,0,,349,9.7,,1010.9,
2023-03-28,27.4,23.4,30.8,0,,300,11,,1010.1,
2023-03-29,27.2,22.8,30.4,0,,309,9.2,,1010.7,
2023-03-30,27.3,23.8,30.4,0,,260,11.4,,1010.2,
2023-03-31,28.2,26,31.2,3.3,,284,10.2,,1009.7,
2023-04-01,27.4,23.2,31.4,0,,340,10.8,,1010.3,
2023-04-02,27.4,23,31,0,,327,9.7,,1009.8,
2023-04-03,27.5,23.8,30.8,0,,304,9.6,,1009.7,
2023-04-04,27.8,23.6,31.6,0,,325,8.9,,1010.1,
2023-04-05,28.2,24.2,31.6,0,,312,9.9,,1010.1,
2023-04-06,29.5,24.4,34,0,,344,9.5,,1009.8,
2023-04-07,30.7,26.8,35.4,0,,340,9.8,,1010.3,
2023-04-08,31.1,26.8,36,0,,257,7.9,,1011.6,
2023-04-09,31.2,26.6,35.6,0,,313,8.1,,1012.2,
2023-04-10,31.5,27.2,36,0,,328,9.8,,1010.5,
2023-04-11,31.3,27.8,36.2,0,,306,10.3,,1010.9,
2023-04-12,32.2,27.4,36.2,0,,334,11,,1010.3,
2023-04-13,31.7,22.2,35,15,,315,9.7,,1010.1,
2023-04-14,31.2,24.8,35,0,,317,9.9,,1009.9,
2023-04-15,30.4,26,35,0,,307,8.5,,1009.9,
2023-04-16,30.4,26,34,0,,313,11.6,,1008.8,
