date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-01-01,16.8,12,23.4,0,,0,0.8,,1019,
2023-01-02,16.4,11.2,23.6,0,,10,1.6,,1019.1,
2023-01-03,16.6,10.8,24.4,0,,8,1.3,,1018.7,
2023-01-04,16.8,10.6,24.4,0,,6,1,,1018.4,
2023-01-05,17.5,11.8,25.4,0,,5,2.3,,1018.9,
2023-01-06,17.2,10.6,25.2,0,,10,2.3,,1018.3,
2023-01-07,17.3,10.6,26,0,,5,1.5,,1016.7,
2023-01-08,18.3,11.6,26.6,0,,6,1.8,,1016.5,
2023-01-09,18.4,12,26.8,0,,10,2.4,,1017.4,
2023-01-10,19.1,13,26.4,0,,13,1.8,,1015.6,
2023-01-11,19.6,13.4,27,0,,3,1.8,,1013.8,
2023-01-12,19.5,12.8,26,0,,358,0.8,,1011.9,
2023-01-13,19,13.8,26,0,,291,2.9,,1013.1,
2023-01-14,17.6,12.8,24,0,,358,1.2,,1013,
2023-01-15,17.3,11.8,23,0.4,,1,0.9,,1013,
2023-01-16,17.1,12.6,23,0,,353,0.8,,1014.7,
2023-01-17,17.1,11.2,23,0,,350,2,,1015.3,
2023-01-18,16.3,11.6,22,0,,356,0.9,,1017.4,
2023-01-19,16.1,10.2,23,0,,359,1,,1017.6,
2023-01-20,17.4,10.4,27,0,,358,1.1,,1016.7,
2023-01-21,18.1,10.6,26,0,,357,0.8,,1015.1,
2023-01-22,18.2,11.2,26,0,,357,1.5,,1015,
2023-01-23,18.4,11.4,26,0,,1,1.2,,1014.5,
2023-01-24,18.7,11.8,26,0,,5,1.6,,1015,
2023-01-25,19.4,12,27,0,,3,0.9,,1013.9,
2023-01-26,19.9,13.6,27,0,,356,1.2,,1013.5,
2023-01-27,20.7,14.4,28,0,,358,0.8,,1013.1,
2023-01-28,20.6,15.2,28,0,,7,2.5,,1012.7,
2023-01-29,20.1,14.6,27,0,,5,2.4,,1013.9,
2023-01-30,21.8,12.3,30,0,,4,1.8,,1014.4,
2023-01-31,22.7,16,30,0,,342,2.2,,1012,
2023-02-01,23.5,16.9,29,0,,345,2.1,,1011.9,
2023-02-02,21.6,16.9,27,0,,351,1.8,,1013.6,
2023-02-03,22.1,16.3,28,0,,7,3.2,,1012.6,
2023-02-04,21.8,16.8,28,0,,338,1.8,,1010.7,
2023-02-05,21.1,15.8,27,0,,326,1.9,,1011,
2023-02-06,20.4,14.8,26,0,,311,2.2,,1011.1,
2023-02-07,20.3,14,27,0,,307,3.1,,1010.4,
2023-02-08,19.3,14,24,0,,36,5.2,,1012.5,
2023-02-09,20,15.4,25,0,,24,3.8,,1013.6,
2023-02-10,20.3,15,26,0,,15,3.8,,1012.8,
2023-02-11,21.1,16.2,26,0,,359,1.5,,1012.6,
2023-02-12,20.6,15,27,0.2,,352,2,,1011.1,
2023-02-13,20.7,13.6,27,0,,269,3.6,,1013.1,
2023-02-14,19.1,10.8,27,0,,16,3,,1013.2,
2023-02-15,20.2,12.8,29,0,,11,1.5,,1011.7,
2023-02-16,21.6,13.6,29,0,,11,2.5,,1013.4,
2023-02-17,22.4,15,30,0,,343,1.7,,1014.5,
2023-02-18,23.7,16.4,32,0,,340,1.4,,1014.3,
2023-02-19,24.4,16.4,32,0,,352,1.4,,1013.3,
2023-02-20,24.7,18.4,31,0,,345,1.8,,1012.5,
2023-02-21,23,19,27,2.7,,14,3.5,,1012.7,
2023-02-22,24,18.1,29,3.5,,349,1.5,,1010.6,
2023-02-23,23.3,16.9,29,0.2,,34,5.8,,1011.5,
2023-02-24,23.5,17.6,30,0,,38,3.8,,1014.8,
2023-02-25,24.3,17.6,31,0,,28,4.7,,1016.8,
2023-02-26,24.8,16,33,0,,5,1.9,,1016.9,
2023-02-27,24.1,15.8,33,0,,0,2.1,,1016.7,
2023-02-28,23.8,15.2,31,0,,17,2.9,,1017.4,
2023-03-01,24.4,16.4,32,0,,18,3.8,,1017.8,
2023-03-02,24.3,16.4,32,0,,12,2.7,,1017.2,
2023-03-03,25,16.7,33,0,,31,3.8,,1017,
2023-03-04,26.1,17.8,34,0,,12,2.2,,1016.2,
2023-03-05,27.3,19,35,0,,1,2.2,,1014.6,
2023-03-06,26.9,20.8,33,0.5,,12,3.4,,1013.3,
2023-03-07,25.9,17,34,0,,356,2.7,,1014.6,
2023-03-08,26,16.8,34,0,,3,2.3,,1015.8,
2023-03-09,26.7,18.2,36,0,,344,2.5,,1014.1,
2023-03-10,26.6,17.6,35,0,,354,2,,1013.8,
2023-03-11,26.8,18.2,36,0,,347,2.4,,1014.1,
2023-03-12,27.4,17,36,0,,2,1.7,,1013.8,
2023-03-13,27.2,18,36,0,,17,3.1,,1011.7,
2023-03-14,28,18,36,0,,325,3.3,,1008.7,
2023-03-15,23.3,17.4,28,5.4,,48,5.4,,1010.7,
2023-03-16,23.2,16,29,0,,28,4.7,,1014,
2023-03-17,23.7,17.9,29,4.3,,20,2.4,,1013.3,
2023-03-18,25,19.4,31,14.8,,24,4.9,,1011.5,
2023-03-19,22.2,18,24,5.7,,50,4.8,,1011.6,
2023-03-20,23.4,18.4,27,15.4,,21,4,,1009.9,
2023-03-21,24,17.8,29,10.6,,355,2.3,,1009.6,
2023-03-22,23.5,17,32,1.1,,306,2.8,,1007.9,
2023-03-23,24.5,16.9,31,5.5,,8,3.9,,1008.5,
2023-03-24,23.2,17.2,28,0.1,,53,5,,1011.3,
2023-03-25,24.6,17.2,31,3.7,,23,3.2,,1011.5,
2023-03-26,26.2,20.8,31,5.8,,23,3.7,,1008.1,
2023-03-27,26.7,19,33,0,,345,3.4,,1007.3,
2023-03-28,27.4,19.2,35,0,,342,3,,1008.6,
2023-03-29,26,17.3,33,0,,29,5.2,,1010.8,
2023-03-30,25.5,17.9,32,0,,21,4.9,,1009.9,
2023-03-31,26.9,19.3,33,6.7,,22,3.9,,1009.9,
2023-04-01,24.7,20.2,29,8.9,,357,1.2,,1008.9,
2023-04-02,24.6,17.8,29,14.3,,335,2.7,,1006.6,
2023-04-03,24.5,18.2,29,3.4,,27,6.8,,1007.6,
2023-04-04,23.8,17.6,29,0.2,,45,6.2,,1008.4,
2023-04-05,24.9,18.6,31,0,,20,4.3,,1007.4,
2023-04-06,26.9,19.4,35,1,,18,3.5,,1010.4,
2023-04-07,28,19.3,35,0,,16,3,,1012,
2023-04-08,28.5,20.1,37,0,,13,2.3,,1012.9,
2023-04-09,29.1,20.8,37,0,,358,2.2,,1011.4,
2023-04-10,29.9,20.2,39,0,,307,3.7,,1009.1,
2023-04-11,28.8,19.6,37,0,,19,3.7,,1009.9,
2023-04-12,28.9,19.6,38,0,,10,2.3,,1009.2,
2023-04-13,29,19.4,37,0,,18,3.2,,1007.7,
2023-04-14,29.8,21.2,38,0,,16,3.3,,1007.8,
2023-04-15,31.3,23.4,39,0,,350,2.5,,1007.2,
2023-04-16,30.7,23.4,39,0,,334,3.5,,1005.3,
2023-04-17,31.3,23,39,0.2,,39,5.8,,1005.8,
2023-04-18,32,24.3,38,0,,14,4.2,,1007.1,
2023-04-19,31.6,23.8,38,0,,8,5.5,,1003.6,
2023-04-20,28.8,22.4,34,0,,27,6.4,,1002.5,
2023-04-21,28.1,21.7,33,3.7,,29,5.8,,1003.6,
2023-04-22,27.5,20.1,34,1.5,,354,5.1,,1005.6,
2023-04-23,23.9,20.4,27,7.3,,46,5.2,,1009.6,
2023-04-24,27,18.8,35,0,,25,3.4,,1011.9,
2023-04-25,28.7,20.2,37,0.6,,5,3.1,,1010.1,
2023-04-26,30,20.6,37,0,,339,2.1,,1008.7,
2023-04-27,30.1,22,36,0,,9,3.5,,1008.7,
2023-04-28,29.8,22.4,36,0.5,,339,2.6,,1008.8,
2023-04-29,28,20.8,34,4.1,,21,5.7,,1009.3,
2023-04-30,28.1,22.2,34,4.3,,34,5.6,,1008.2,
2023-05-01,28.8,21.6,35,5,,323,3,,1008.5,
2023-05-02,28.7,21.6,36,1.4,,257,5.3,,1008.9,
2023-05-03,27.9,20.8,34,27.2,,358,1.9,,1009.7,
2023-05-04,28.3,21.4,35,23.9,,355,1.8,,1009.1,
2023-05-05,30.1,23.4,35,0.1,,306,3.8,,1005.4,
2023-05-06,31.6,23.6,39,0,,323,5.5,,1004.1,
2023-05-07,31.8,22.8,40,0,,20,7.2,,1005,
2023-05-08,31.1,22.8,37,0,,33,11.6,,1005,
2023-05-09,32.4,22.6,41,0,,16,6.5,,1004,
2023-05-10,30.3,23.5,41,0,,22,5.5,,1004.4,
2023-05-11,29.2,22.2,35,0,,47,4.9,,1007.2,
2023-05-12,28.6,23.8,34,0,,32,9.3,,1007.7,
2023-05-13,29.6,23,37,0,,16,9.3,,1006.2,
2023-05-14,28.3,23.4,34,0,,60,8.1,,1002.3,
2023-05-15,28,22.4,33,3.9,,338,6.8,,1003.3,
2023-05-16,26.2,20.6,31,25.1,,45,8.6,,1006.5,
2023-05-17,25,20.6,29,26.1,,38,8.5,,1009.9,
2023-05-18,25.7,21.6,29,34.3,,24,5.9,,1009.9,
2023-05-19,26.9,21.6,30,23.2,,11,4.8,,1007.5,
2023-05-20,28.5,22.6,34,14.7,,332,5.4,,1005.9,
2023-05-21,26.5,20.9,31,6.5,,11,8,,1008.4,
2023-05-22,26.7,21.9,31,2.4,,37,7.1,,1009.4,
2023-05-23,26.9,23.9,32,0.3,,29,7.3,,1008.4,
2023-05-24,26.1,22.7,30.6,14.1,,336,5,,1006.9,
2023-05-25,28.2,22,33.4,1,,333,4.9,,1005.9,
2023-05-26,26.7,21,31.4,5.4,,308,6.4,,1007.1,
2023-05-27,25.3,22,29.8,2.5,,35,5.4,,1007.4,
2023-05-28,27.5,22.8,33.4,0.4,,37,6.2,,1007.7,
2023-05-29,29.4,23.4,35.4,0,,330,4.2,,1007.8,
2023-05-30,30.6,24.6,36,0,,279,4.7,,1006.5,
2023-05-31,31.2,25.6,36.8,0,,248,5.2,,1004.5,
2023-06-01,30.2,27,36.4,0,,292,5.4,,1002.6,
2023-06-02,30.7,25,36.6,0,,336,4.9,,1002.3,
2023-06-03,31.2,24.4,36.6,1,,319,4.8,,1003.9,
2023-06-04,30.9,25.4,36.2,0.3,,345,5.3,,1004.3,
2023-06-05,31.1,25.8,36.2,0.1,,283,5.6,,1003.3,
2023-06-06,31.7,26.5,37.8,1.2,,344,5.3,,1001.9,
2023-06-07,32.1,26,38.2,0,,211,5.2,,1001.2,
2023-06-08,31.3,27.7,36.4,8.2,,308,4.5,,1000.9,
2023-06-09,28.6,26,32.4,61.2,,44,8.9,,1000.4,
2023-06-10,28.2,25.5,33,3,,15,5.1,,999.7,
2023-06-11,26.8,25,29,87.4,,12,7.6,,999.6,
2023-06-12,29,24.7,32.6,17.7,,45,6,,999.8,
2023-06-13,29,24,34,4.3,,318,4.3,,998.7,
2023-06-14,27.1,24,31.2,4.1,,47,6.4,,999.1,
2023-06-15,25.1,23.2,28,13.5,,45,8.6,,1000,
2023-06-16,25.5,23.4,29.4,11.5,,27,9.1,,1000.9,
2023-06-17,24.9,22.9,28.4,105.9,,42,8.8,,1002.8,
2023-06-18,24.7,23.1,28,86.8,,40,6.5,,1004.4,
2023-06-19,25.6,23.9,28,90.5,,41,7.6,,1003.3,
2023-06-20,26.4,23.5,28.4,59.2,,17,5.8,,1002.9,
2023-06-21,26.1,24,29.4,9.6,,10,6,,1003.7,
2023-06-22,26.9,24,30,12.8,,336,5.3,,1004.1,
2023-06-23,28.8,24.8,31.8,3.3,,331,6.1,,1003.3,
2023-06-24,30.2,25.7,34.4,4.5,,0,6.4,,1002.3,
2023-06-25,30,26.3,36.6,0,,318,8,,1003.1,
2023-06-26,30.4,25,35,39.1,,68,6.3,,1003.1,
2023-06-27,28.4,25.6,31.8,37.1,,259,7.1,,1004.1,
2023-06-28,28.8,26.2,31,8.1,,322,4.4,,1005.7,
2023-06-29,27.7,26.1,30,25,,272,3.1,,1005.1,
2023-06-30,28.5,25,31,6.1,,321,4.2,,1003.7,
2023-07-01,27.6,25.4,29,22.6,,7,4.6,,1003.8,
2023-07-02,28.5,25.2,30.8,21.5,,10,3.8,,1003.1,
2023-07-03,28.6,24.7,31,8.2,,312,5.4,,1003.3,
2023-07-04,29,25.7,33.4,11.5,,322,4.3,,1002.7,
2023-07-05,30.4,26,35,9.3,,346,4.8,,1001.6,
2023-07-06,28.9,25.7,32,47.9,,34,4.2,,1003.8,
2023-07-07,29.2,25.2,33,14.4,,340,3.7,,1005.3,
2023-07-08,29.4,26,33,10.4,,236,5.2,,1005.5,
2023-07-09,29.9,27,34.2,2.3,,314,5.1,,1004,
2023-07-10,30.1,25.8,33.8,16.6,,253,5.2,,1003.2,
2023-07-11,29.7,25.7,33,7.5,,293,5.9,,1003.3,
2023-07-12,29,27.8,31.2,1.8,,300,4.3,,1003.5,
2023-07-13,29.1,25.1,33,7.8,,315,4.7,,1003.7,
2023-07-14,28.8,25.1,33.2,18.2,,341,6.4,,1004.3,
2023-07-15,29.3,25.2,33,10.5,,292,6.5,,1003.4,
2023-07-16,29.6,25.9,33.4,15.3,,33,7,,1003,
2023-07-17,27.7,24.9,30.2,25.7,,33,8.4,,1002.9,
2023-07-18,30.3,25.3,35,0,,16,5.7,,1001.4,
2023-07-19,31.9,27.8,36.4,2.2,,288,6.2,,1000.1,
2023-07-20,30.7,27.5,37.8,11,,265,7.5,,1000.3,
2023-07-21,29.1,26,33,27.7,,24,6.2,,1004.9,
2023-07-22,29.3,27,35,11.1,,306,5.1,,1007,
2023-07-23,29.9,26.8,35,22.9,,270,4.6,,1006.1,
2023-07-24,30.6,25.6,34,16.7,,282,4.7,,1004,
2023-07-25,30.5,25.6,36.4,13.7,,244,5.7,,1004.4,
2023-07-26,30.3,27,34,7.6,,268,6.3,,1005,
2023-07-27,30.6,27.4,35.3,9.3,,276,6.8,,1003.4,
2023-07-28,30,25.5,33,8.3,,241,6.4,,1001.1,
2023-07-29,29.5,25.1,32.4,15.5,,348,4.7,,1000.7,
2023-07-30,30.4,25.8,35,8,,5,7.5,,999.3,
2023-07-31,31.9,27.9,36.4,1.4,,29,7.7,,997.4,
